PT,Binding Energy,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_C_O,fr_C_O_noCOO
4.728065506,-2.6015,11.88198858,-1.930045745,11.88198858,0.111173544,0.148159401,533.418,512.25,533.0936789,202,0.311103245,-0.549542479,0.549542479,0.311103245,0.973684211,1.657894737,2.315789474,16.71302206,9.988694248,2.46044717,-2.396753977,2.495779382,-2.599228937,5.886045265,-0.305044245,1.727433015,1363.644785,27.72288568,19.21433442,19.21433442,17.95530525,10.99894829,10.99894829,8.335677909,8.335677909,5.654263975,5.654263975,3.795906982,3.795906982,-4.37,180045676.4,26.6862271,10.54866105,5.328025593,211.9929194,59.16796875,53.84547009,0,24.26546827,17.69618563,12.39012691,63.96250593,11.93861058,37.1267139,6.606881965,46.62152999,79.89054919,19.06280028,6.420821623,45.60989053,236.48,78.34953234,50.12930332,28.39690965,0,12.13273414,24.26546827,0,0,18.6277398,21.5161931,33.96452446,72.4722967,-0.770468506,-5.448730486,7.087513583,-10.07418771,-0.747141133,0.291666667,38,6,14,14,6,14,7,4,-1.602,119.9228,3,3,2,2
4.887824143,-31.2108,12.40503293,-1.658683865,12.40503293,0.095261532,0.243968566,462.407,440.231,462.1162115,176,0.205445408,-0.507674567,0.507674567,0.205445408,0.939393939,1.666666667,2.333333333,16.52261645,9.808890353,2.441840368,-2.394257859,2.476436175,-2.556769862,5.797183893,-0.156728146,1.903626761,1201.635629,24.02421507,16.99016989,16.99016989,15.61629996,9.988263082,9.988263082,7.935889299,7.935889299,5.760997991,5.760997991,3.961119826,3.961119826,-3.51,19075457.65,22.67567628,8.445613204,3.911702087,185.5071342,50.00623305,35.38510991,0,24.61992283,30.22097364,6.103966388,50.00623305,0,30.83668717,6.606881965,40.55516292,71.87496667,0,6.420821623,39.54352346,201.28,71.11700312,45.64675634,29.06821944,0,24.26546827,6.066367068,0,0,9.154013891,11.49032754,12.40503293,80.31951482,-1.026749076,-3.788930363,5.49521717,-6.048739206,-0.512340474,0.318181818,33,8,11,11,8,11,4,4,0.0763,111.3244,4,4,0,0
5.440691989,-32.4528,12.85093537,-2.421352986,12.85093537,0.022593323,0.237198656,362.466,332.226,362.2093241,144,0.209265299,-0.511414088,0.511414088,0.209265299,1.115384615,1.653846154,2.115384615,16.31718452,9.815319163,2.607697416,-2.240687385,2.393850643,-2.485956065,6.367341897,-0.151845693,3.443726902,685.1899978,20.23168633,16.54989348,16.54989348,11.92235117,8.959087051,8.959087051,7.857958693,7.857958693,4.413213136,4.413213136,2.99121334,2.99121334,-2.01,235536.4919,22.03168404,8.582735656,4.580609689,155.0364869,10.21305479,11.3322694,37.14572367,40.03367647,12.84164325,5.917906046,24.59666634,17.34973484,66.40593888,0,34.63051868,33.16384044,14.38361155,60.80488807,34.63051868,91.67,34.44179623,24.59666634,30.93953579,0,11.14620906,0,25.99951461,0,0,0,38.34533667,21.28970905,-1.055541897,-3.861083558,0,3.410113851,10.95479922,0.571428571,26,2,5,5,2,5,7,1,3.6254,100.6666,2,1,3,3
5.529075247,-42.6398,13.08884921,-0.445069444,13.08884921,0.018185731,0.287443649,422.521,392.281,422.2093241,164,0.192863679,-0.507966251,0.507966251,0.192863679,0.870967742,1.419354839,1.935483871,16.46781996,9.929416709,2.262552188,-2.184316392,2.436454094,-2.06197596,6.11035302,0.103708064,2.638432069,1032.702386,23.12902755,18.69115308,18.69115308,14.64997346,10.07032141,10.07032141,7.822882113,7.822882113,4.795133679,4.795133679,3.100770066,3.100770066,-3.47,4443591.312,23.80549235,10.52654065,6.011904339,183.1866464,20.05644514,28.56149882,41.50700352,64.30879778,11.12690298,7.109797541,24.85098232,11.85926505,40.53659204,7.109797541,75.89354362,28.21262467,12.84164325,54.74329195,53.63973765,86.99,5.783244946,20.11411937,34.98232045,17.54772461,16.70966055,25.31855179,18.20875424,0,4.736862954,5.487491007,13.08884921,31.23300748,3.573316725,-0.501060668,6.399454633,7.399728752,7.739386946,0.269230769,31,3,5,5,3,5,8,2,5.7255,124.0649,0,0,1,1
5.246386304,-46.7871,12.88112497,-0.429061558,12.88112497,0.075383493,0.638344155,354.402,332.226,354.1467238,136,0.192861312,-0.507966251,0.507966251,0.192861312,1.230769231,1.923076923,2.576923077,16.50767189,9.9033566,2.331475306,-2.338782609,2.446884627,-2.331880499,6.107636542,0.080021891,2.025022726,862.9604422,18.89697675,15.07483751,15.07483751,12.30366223,8.438466325,8.438466325,6.931501468,6.931501468,4.466528422,4.466528422,3.00513812,3.00513812,-2.95,581685.3331,17.85963821,6.748441258,3.517246698,152.0546222,19.6867807,34.16254964,18.20875424,50.46132338,11.62981856,7.109797541,24.48131788,11.85926505,32.29016846,7.109797541,53.09820992,28.70714809,6.420821623,41.75318768,36.40785545,75.99,5.601050811,15.00759197,23.03178045,23.29723644,11.98427311,19.25218472,30.34148838,0,9.473725908,11.35642806,12.88112497,19.60572162,1.291885488,0.630956317,7.990277501,4.470183625,3.902784709,0.285714286,26,2,5,5,2,5,4,3,4.1061,99.1581,0,0,1,1
7.622784844,-89.9066,11.67062245,-0.86989494,11.67062245,0.045985764,0.250389896,340.504,304.216,340.2613596,140,0.302218153,-0.463108547,0.463108547,0.302218153,0.958333333,1.541666667,2.166666667,16.53992845,10.04442915,2.113852965,-2.089728845,2.097796421,-2.204783455,5.783874889,-0.144553811,3.368343207,349.5480113,18.04575931,15.59639743,15.59639743,11.55774931,9.539786518,9.539786518,6.472837168,6.472837168,3.9096959,3.9096959,2.499918711,2.499918711,-1.16,129107.2452,22.84,16.68920161,17.19791437,147.2143714,9.843390349,12.39012691,51.17988553,32.10410811,19.76538045,6.103966388,19.43246472,11.75255023,97.00130026,6.606881965,12.15204021,29.56992598,14.32593732,90.89733387,12.15204021,63.6,12.07327168,14.69560176,18.81094853,6.420821623,25.68328649,45.44866694,0,23.81264037,0,4.674922587,22.27939256,9.555211878,0,-0.387066772,0,16.12130494,3.422901476,0.8,24,1,4,4,1,4,16,0,4.7368,97.8648,1,1,2,2
5.326748637,-48.2511,12.84982048,-2.464843159,12.84982048,0.042910762,0.529140765,361.458,332.226,361.2020476,144,0.172176077,-0.872627125,0.872627125,0.172176077,1.192307692,1.730769231,2.192307692,16.34881032,9.807795155,2.535773102,-2.329164405,2.40389637,-2.489411742,6.259168811,-0.33016276,3.454879941,687.1899978,20.23168633,16.51092818,16.51092818,11.97719273,9.004482654,9.004482654,7.486840351,7.486840351,4.829391765,4.829391765,2.894306322,2.894306322,-2.01,269466.9131,22.03168404,8.582735656,4.206768436,155.0364869,10.21305479,5.601050811,42.90488854,40.53659204,12.33872767,11.49101058,24.59666634,17.34973484,66.40593888,0,34.63051868,28.05731304,14.38361155,60.80488807,34.63051868,94.5,46.11886714,24.59666634,12.84164325,6.420821623,11.14620906,0,39.84698901,0,0,0,38.01895909,23.85639456,-1.237934915,-4.839847306,0,3.649889013,10.63587289,0.571428571,26,1,5,5,1,5,8,1,2.4277,98.0378,1,0,3,3
4.486196631,-4.1666,11.53805556,0.185416667,11.53805556,0.185416667,0.58450788,163.22,150.116,163.099714,64,0.181565721,-0.381630566,0.381630566,0.181565721,1.583333333,2.416666667,3.25,16.14006492,10.07444949,2.281705288,-2.038699524,2.277978968,-2.205106284,6.000073125,-0.117709712,2.316517926,275.5631668,8.552041764,7.261619442,7.261619442,5.7876937,4.465761379,4.465761379,3.48748165,3.48748165,2.47301395,2.47301395,1.787389625,1.787389625,-1.05,778.8948206,7.591445353,2.774148763,1.073969413,72.34424597,5.316788604,0,19.07577741,18.41474778,12.46266245,5.697039313,4.794537184,5.783244946,19.76538045,6.544756406,23.42218406,12.32800135,4.794537184,19.76538045,23.42218406,29.1,0,4.794537184,11.70115099,0,25.08343896,5.57310453,0,17.46882882,0,0,11.53805556,3.191296296,2.070601852,0.473888889,0,6.170351474,2.889139267,0.5,12,1,2,2,1,2,0,2,1.3989,47.5737,0,0,1,1
4.002222315,-26.7711,11.42476852,-0.395549887,11.42476852,0.068101852,0.636086495,184.239,168.111,184.1211778,74,0.242994707,-0.342797338,0.342797338,0.242994707,1.307692308,1.923076923,2.461538462,16.16494679,9.957948278,2.329512446,-2.303431101,2.103824531,-2.619834743,5.962761327,-0.137105712,2.664580809,227.6545914,10.00807169,8.25565417,8.25565417,6.05774931,4.666337772,4.666337772,3.602067587,3.602067587,2.545264519,2.545264519,1.348898509,1.348898509,-1.06,721.9616894,10.02375209,3.766719486,1.994063596,78.07572536,10.63357721,12.08368166,20.26829602,12.84164325,0,0,9.589074368,11.81435946,39.27571488,0,0,23.89804112,9.589074368,27.19203322,0,58.2,6.041840829,9.589074368,23.77410633,0,6.420821623,0,6.9237372,10.63357721,0,0,22.66935563,5.358935185,0,0.03037037,-0.748605442,0.881694067,5.641583522,0.777777778,13,2,4,2,2,4,2,1,0.0356,48.9904,0,0,2,2
7.463012525,-15.1316,10.65984454,-0.776043792,10.65984454,0.033175121,0.187203604,382.585,340.249,382.3083098,158,0.302217954,-0.463121855,0.463121855,0.302217954,0.851851852,1.444444444,2.074074074,16.54004114,10.03287901,2.12394381,-2.148480493,2.118719862,-2.230282331,5.653835674,-0.144058376,3.385029544,389.8395866,20.16707965,17.57452032,17.57452032,13.05774931,10.85308098,10.85308098,7.365345571,7.365345571,4.511116649,4.511116649,2.90489216,2.90489216,-1.13,566773.0888,25.87,19.6266099,21.03083635,166.2523063,14.94991774,6.606881965,69.75274736,38.52492974,13.34455882,12.20793278,19.74445493,5.969305288,109.5260883,6.606881965,24.30408043,34.99717482,9.531400138,97.3181555,24.30408043,66.76,18.17723806,15.00759197,13.02770359,6.420821623,25.68328649,51.86948856,0,31.22781763,4.736862954,4.726369832,10.65984454,19.51974462,0,-0.405316265,0,21.82118278,3.51150783,0.782608696,27,2,4,4,2,4,18,0,5.4749,112.6216,2,2,1,1
4.218388218,-28.5165,10.76067806,-0.818658903,10.76067806,0.422163018,0.307254479,302.414,276.206,302.1881947,120,0.303697215,-0.444958905,0.444958905,0.303697215,1.227272727,1.909090909,2.545454545,16.54120062,10.11179391,2.006957722,-2.02677264,2.049792964,-2.100917161,5.663546556,-0.141533841,4.040310209,468.379439,16.63154574,13.60020899,13.60020899,10.59575411,7.753103072,7.753103072,4.880289066,4.880289066,2.796704603,2.796704603,1.671520716,1.671520716,-1.97,50381.57847,20.03,13.98787351,13.03356206,133.9967549,9.843390349,6.103966388,51.1824138,42.75498642,6.9237372,0,14.63792753,5.969305288,64.58033691,0,24.806996,23.28376546,9.531400138,52.37240414,24.806996,46.53,18.17723806,9.901064579,0,0,12.84164325,38.6830438,6.076020107,37.18441016,4.736862954,4.851399018,10.76067806,9.624070438,0,9.891439236,0,10.68781948,7.017927103,0.526315789,22,1,3,3,1,3,9,0,3.3885,89.8258,1,1,1,1
4.792116651,-43.6066,13.91506803,-1.284677816,13.91506803,0.005053173,0.399905968,397.535,364.271,397.2384331,158,0.178915149,-0.87419193,0.87419193,0.178915149,1.206896552,1.793103448,2.275862069,16.26520302,9.624402866,2.751667585,-2.428636796,2.720554953,-2.521420344,6.320364433,-0.324065555,2.304003634,880.4994297,22.10192982,18.77082136,18.77082136,13.24630034,10.59220636,10.59220636,10.60152164,10.60152164,7.827952647,7.827952647,6.245711921,6.245711921,-1.97,1503468.136,21.73203072,6.515306657,2.600229785,173.6903593,5.106527395,0,51.49611365,57.28447903,11.33289652,10.988095,19.49013895,17.34973484,67.72862527,0,35.13343425,17.34973484,14.38361155,67.72862527,35.13343425,74.27,34.07354175,19.49013895,35.02797366,12.84164325,11.14620906,0,13.8474744,20.42641008,0,0,40.62374843,13.59232804,-1.172841763,-2.44777762,0,2.865580436,17.45562915,0.64,29,0,4,4,0,4,5,3,3.9489,110.608,0,0,3,3
5.543694712,-45.7919,14.1611109,-1.318545456,14.1611109,0.059907407,0.323060773,476.613,440.325,476.2562743,186,0.184020766,-0.511253508,0.511253508,0.184020766,0.885714286,1.428571429,1.942857143,16.49678037,9.635589964,2.535666755,-2.395258859,2.490684422,-2.461502225,6.247867909,-0.137752838,2.221415349,1139.603641,25.9134846,21.56640134,21.56640134,16.45693923,12.06856276,12.06856276,10.2286717,10.2286717,6.49587759,6.49587759,4.419375064,4.419375064,-3.34,32331897.68,26.26799883,10.50954885,5.501239286,207.7553933,14.94991774,28.78679843,47.08010805,78.5010737,11.99392615,5.57310453,24.53899211,11.56648989,73.32967608,0,87.44083248,21.77954468,14.32593732,78.89312757,81.87738099,83.83,11.51895686,19.80212916,53.66990087,11.99392615,22.28276508,0,24.26546827,0,4.736862954,6.295340608,28.20038286,20.81779476,3.055288599,-0.372696542,6.534691677,6.192581001,11.69328371,0.4,35,2,5,5,2,5,7,3,7.1269,137.8216,1,1,2,2
5.096367484,-67.4843,11.19102371,-0.423503169,11.19102371,0.089084283,0.560767441,400.471,372.247,400.1885886,156,0.178177932,-0.507386812,0.507386812,0.178177932,1.172413793,1.827586207,2.413793103,16.49757746,9.945510369,2.238810988,-2.24978193,2.420082308,-2.24645298,6.009524318,-0.110014628,2.386428881,869.119402,21.60408353,17.22915789,17.22915789,13.67987099,9.453730893,9.453730893,7.280427761,7.280427761,4.647995451,4.647995451,3.053718173,3.053718173,-2.99,1710452.031,22.30070369,9.474277723,5.744913806,170.6424896,24.79330809,28.57115186,18.22806032,57.4140197,18.23670052,12.71084835,29.58784528,11.54240982,39.21390566,13.71667951,59.22249522,40.42055745,15.95222176,38.31893621,48.09559224,96.22,5.601050811,20.11411937,34.35439681,30.58508123,0,31.40422493,18.22806032,0,9.473725908,10.90752459,11.19102371,31.70496864,0.689940631,-0.543538421,1.369393625,10.02764723,6.347928038,0.347826087,29,3,6,6,3,6,8,2,4.3745,112.3254,1,1,1,1
5.017186238,-64.169,12.81537543,-0.464575801,12.81537543,0.117123515,0.694201039,400.471,372.247,400.1885886,156,0.188758067,-0.511244368,0.511244368,0.188758067,1.206896552,1.896551724,2.517241379,16.50602053,9.868349637,2.368769162,-2.32836304,2.435730183,-2.270173277,6.070115021,-0.111869245,1.983139588,873.1340645,21.1814338,17.31994909,17.31994909,13.75235064,9.809743714,9.809743714,7.801189547,7.801189547,5.231527156,5.231527156,3.679465843,3.679465843,-2.73,2361465.866,20.99031421,8.330677053,4.479392096,170.645573,24.42364365,29.13097284,12.13273414,51.30904047,24.67682822,18.28395288,29.21818084,5.783244946,51.73869367,13.71667951,64.32864355,35.31403005,19.00512605,51.70109435,58.76519206,85.22,6.103966388,15.00759197,29.31379409,42.11306401,5.563451492,13.18581765,24.26546827,0,14.21058886,17.32242655,12.81537543,20.30622416,1.357354382,0.751866068,6.630568108,2.266683613,6.501617612,0.434782609,29,2,6,6,2,6,7,3,4.6281,108.2686,1,1,1,1
5.266834847,-72.1558,12.94355185,-0.489250756,12.94355185,0.013378422,0.476256586,386.444,360.236,386.1729386,150,0.199685951,-0.507966251,0.507966251,0.199685951,1.142857143,1.785714286,2.357142857,16.48728892,9.881146203,2.309044817,-2.245598602,2.315391483,-2.245542909,6.128059167,-0.11259168,2.343112106,853.5181014,20.89697675,16.5220511,16.5220511,13.17987099,8.866197268,8.866197268,7.054553181,7.054553181,4.656994822,4.656994822,2.67971668,2.67971668,-2.99,1096075.095,21.3116614,8.798925857,5.044013049,164.2775475,24.79330809,28.60011098,18.20875424,50.46132338,18.75892218,12.71084835,29.58784528,11.85926505,32.29016846,14.21959508,70.40466365,40.92347302,14.26826309,32.25256914,64.84121216,96.22,11.38429576,20.11411937,40.59403713,6.420821623,5.563451492,31.39457189,25.31855179,0,9.473725908,10.55076197,12.94355185,30.10222827,0.464280818,-0.715059624,6.381106827,5.120924077,3.783626296,0.318181818,28,3,6,6,3,6,7,2,4.3478,106.8714,2,2,1,1
5.134209281,-54.6955,12.92105375,-0.498804196,12.92105375,0.029314059,0.775016428,386.444,360.236,386.1729386,150,0.173928438,-0.507966607,0.507966607,0.173928438,1.178571429,1.857142857,2.464285714,16.49938438,9.900971653,2.341369243,-2.298239331,2.460338903,-2.247381297,6.030812667,0.01547009,2.029662851,869.5859831,20.47432702,16.61284231,16.61284231,13.25235064,9.222210089,9.222210089,7.56977299,7.56977299,5.248726132,5.248726132,3.316576212,3.316576212,-2.73,1513255.533,20.01587217,7.716024628,3.918475847,164.2227126,24.42364365,34.66546521,12.13273414,44.38530327,18.7396161,19.13166998,29.21818084,5.783244946,44.81495647,14.21959508,47.02218982,35.81694563,11.15768458,54.27797569,30.33183534,85.22,6.103966388,15.00759197,29.30414105,35.4675699,5.563451492,13.17616461,31.37526582,0,14.21058886,16.99509465,12.92105375,20.09630043,1.328206147,0.729312659,8.043292783,0.772771954,3.92713845,0.409090909,28,2,6,6,2,6,6,3,4.1705,104.4911,0,0,1,1
5.102922997,-41.6301,13.05660825,-1.27497798,13.05660825,0.141462585,0.318548148,393.51,372.342,393.0948227,140,0.246943491,-0.547855937,0.547855937,0.246943491,1.307692308,2,2.615384615,32.16770787,10.11559898,2.37301986,-2.395492435,2.298571673,-2.556755053,7.992247121,-0.310404311,2.320111972,701.3632553,19.10408353,14.33511629,15.96810945,12.54444252,8.085973313,10.39537439,5.706425218,7.856255133,4.038123197,6.083812489,2.888231344,4.547926773,-1.93,692882.696,20.38274219,9.680727461,4.42224712,160.8595412,19.36807396,6.041840829,12.15204021,12.13273414,28.70534242,24.24983052,19.49013895,41.68641544,18.62843806,23.01141443,48.83050171,56.68291018,16.13383077,22.224234,37.44264572,82.44,18.05298695,19.49013895,18.20478974,29.23864934,5.693927995,28.42367963,28.851874,13.15787137,0,1.713437028,37.39977037,11.65328862,1.165841833,0.341041637,1.77346073,4.140763414,7.41803703,0.388888889,26,0,6,7,0,8,11,2,1.1408,103.2455,0,0,3,3
3.811233458,-59.9754,10.86150172,-0.189171391,10.86150172,0.02212963,0.780945441,189.19,180.118,189.0557177,72,0.118110105,-0.872360596,0.872360596,0.118110105,1.285714286,2.142857143,2.785714286,16.3327994,10.0978951,2.024675088,-2.077955177,2.23036836,-1.914240976,5.395093205,-0.26796927,2.253255821,418.1026171,9.966255326,7.434918573,7.434918573,6.754020195,4.268039803,4.268039803,3.046658835,3.046658835,2.001546048,2.001546048,1.294022974,1.294022974,-1.9,2488.705224,8.687378358,3.456277281,1.712456747,81.23623621,14.63020573,11.50975925,12.13273414,18.19910121,11.98427311,6.263162996,14.63020573,0,6.420821623,0,47.91869725,5.106527395,6.420821623,11.32369891,41.01214928,56.43,0,10.21305479,11.49902367,11.98427311,5.760247419,12.13273414,18.39589713,0,4.417150937,5.13342191,0,20.3099985,0.694027778,0.595873961,7.856497229,2.076847285,0,0.090909091,14,1,3,3,1,3,2,2,1.6496,49.0668,0,0,0,0
4.108125941,-57.8694,10.20377107,-0.924840005,10.20377107,0.208017972,0.371247153,277.428,248.196,277.2173037,114,0.041383617,-0.550171861,0.550171861,0.041383617,0.8,1.35,2,16.36513165,10.09159372,1.901269568,-2.009200346,2.070781731,-2.208710485,5.634983138,-0.305341309,3.232912895,300.5400831,14.89105877,12.85166601,12.85166601,9.77005561,7.918398205,7.918398205,4.972316929,4.972316929,3.031724967,3.031724967,1.888409167,1.888409167,-1.31,22676.46375,18.69,15.74652911,16.69,123.8302137,9.901064579,0,62.64232271,44.94575136,5.969305288,0,9.901064579,5.969305288,71.13195343,0,36.45612064,5.969305288,4.794537184,71.13195343,36.45612064,40.13,5.969305288,9.901064579,6.420821623,0,44.94575136,12.84164325,0,43.37985784,0,0,10.20377107,10.20377107,0,-0.924840005,0,23.03880455,2.145159981,0.611111111,20,0,2,2,0,2,13,0,4.3258,84.271,0,0,1,1
1.952879013,-4.9183,9.836944444,-1.20287037,9.836944444,0.028518519,0.292838294,131.135,122.063,131.0694765,52,0.340720766,-0.546679092,0.546679092,0.340720766,1.888888889,2.333333333,2.444444444,16.36681703,10.57478543,2.036485534,-2.089328059,1.715117589,-2.567620753,5.767566077,-0.305376806,3.632432152,133.7744375,7.439157589,5.125517496,5.125517496,4.03658126,2.32620011,2.32620011,1.652936354,1.652936354,0.807043345,0.807043345,0.28493626,0.28493626,-1.26,60.47184355,7.74,2.907105656,3.33347181,52.57490859,9.901064579,6.544756406,0,0,0,13.01697727,15.31034818,11.92885986,0,13.59242839,0,30.42119798,4.794537184,0,0,94.98,5.969305288,9.901064579,12.50431097,0,0,11.94758171,0,0,11.14295108,0,11.01287037,14.85041667,5.013472222,-1.231388889,0,0,-0.275462963,0.5,9,4,5,2,2,5,2,0,-4.2581,28.7568,0,0,1,1
2.22265729,-52.1905,10.8574537,-0.25462963,10.8574537,0.25462963,0.491590963,137.122,132.082,137.0457872,50,0.317833962,-0.269451254,0.317833962,0.269451254,1.5,2.4,3.2,16.13846691,10.5519833,2.034424466,-1.756822896,1.885872974,-2.079282273,5.628421827,-0.346923776,3.09291205,400.9401974,6.974691495,5.010162424,5.010162424,4.877010098,2.801955237,2.801955237,1.890701723,1.890701723,1.287569536,1.287569536,0.827266837,0.827266837,-1.65,372.42214,5.159860162,1.662923452,0.539770508,55.14269412,0,0,0,0,0,0,4.983978521,11.16387794,0,0,23.00844423,14.95193556,0,0,17.44917733,75.68,0,4.794537184,5.559266895,11.16387794,0,6.327320075,6.327320075,19.93591408,0,0,22.68361111,0,0.886574074,0,0,2.929814815,0,0,10,3,5,2,2,5,0,2,-0.9347,33.2701,0,0,0,0
2.931814138,-13.4877,10.10423564,-1.051794218,10.10423564,0.549490741,0.399590127,147.198,132.078,147.1128041,60,0.124470815,-0.54389731,0.54389731,0.124470815,1.5,2.1,2.5,16.36753874,10.12383937,2.046262821,-2.06536434,1.93679661,-2.678211064,5.684584313,-0.438620096,3.214876897,105.9209386,7.983127663,6.136487537,6.136487537,4.680739213,3.513420006,3.513420006,2.365294325,2.365294325,1.385919191,1.385919191,0.685365033,0.685365033,-0.61,133.5093252,9.39,5.196604357,4.286691532,60.19949885,21.36839953,6.041840829,0,12.84164325,6.420821623,12.51406169,21.36839953,5.969305288,25.3043057,6.544756406,0,18.55590252,4.794537184,19.26246487,0,95.41,12.01114612,9.901064579,0,6.420821623,19.38639965,0,0,11.46733495,0,0,10.10423564,10.10423564,7.070821995,-1.051794218,-0.549490741,2.461111111,0.860880574,0.833333333,10,6,4,2,2,4,5,0,-3.241,33.2892,0,0,1,1
2.155895769,-2.9287,10.21760865,-1.139259259,10.21760865,0.335648148,0.497169568,155.157,146.085,155.0694765,60,0.130047019,-0.543887968,0.543887968,0.130047019,1.909090909,2.636363636,3.090909091,16.36755701,10.16952846,2.077838073,-2.058740867,1.928218792,-2.688352513,5.68948664,-0.436610374,2.498760777,231.9852515,8.267584714,5.909974546,5.909974546,5.198377303,3.210721445,3.210721445,2.296929227,2.296929227,1.354499318,1.354499318,0.745109417,0.745109417,-1.36,394.8903508,7.74373444,3.156503765,2.047487036,63.25068441,20.61871058,6.041840829,0,0,18.31159319,12.29662536,15.63473206,5.969305288,12.46266245,0,18.21809164,21.97910316,11.21535881,5.693927995,12.52416365,96.45,12.01114612,9.901064579,0,6.420821623,5.693927995,6.327320075,6.196843572,15.70162452,0,0,16.7361952,10.21760865,4.161111111,-1.139259259,-0.712546296,3.403557256,0,0.333333333,11,4,5,3,2,5,3,1,-2.6874,33.9748,0,0,1,1
